label,id
No Olho Da Rua,964
Noca Da Portela,965
Noel Guarany,966
Noel Rosa,967
Noite Ilustrada,968
Nomade Orquestra,969
Nora Ney,970
Noriel Vilela,971
Novos Baianos,972
Ná Ozzetti,973
Nó Em Pingo D'água,974
Núbia Lafayette,975
O Bando De María,976
O Sebbo,977
O Terco,978
O Terno,979
Odair Jose,980
Odell Brown & The Organ-izers,981
Odette Amaral,982
Odette Lara,983
Oliveira de Panelas,984
Olivia Byington,985
Olivia Hime,986
Olodum,987
Orchestra Radames Gnattali,988
Orlandivo,989
Orlando Morais,990
Orlando Silva,991
Orlann Divo,992
Orquesta Contemporânea de Olinda,993
Orquestra Armorial,994
Orquestra Brasileira de Música Jamaicana,995
Orquestra Contemporânea de Olinda,996
Orquestra Imperial,997
Orquestra Paulistana de Viola Caipira,998
Orquestra Popular de Câmara,999
Os Borges,1000
Os Brazoes,1001
Os Cariocas,1002
Os Cobras,1003
Os Copa Vips,1004
Os Diagonais,1005
Os Gatos,1006
Os Incríveis,1007
Os Ipanemas,1008
Os Morenos,1009
Os Mulheres Negras,1010
Os Mutantes,1011
Os Opalas,1012
Os Originais Do Samba,1013
Os Paralamas Do Sucesso,1014
Os Replicantes,1015
Os Tincoãs,1016
Os Travessos,1017
Os Vips,1018
Oswaldo Montenegro,1019
Otto,1020
Pagode da Tia Doca,1021
Pai Pedro Miranda,1022
Palmeira E Biá,1023
Pandeiro do Mestre,1024
Paquito D'Rivera,1025
Parteum,1026
Passo Torto,1027
Passoca,1028
Pat Lakatta,1029
Pato Fu,1030
Patricia Marx,1031
Patrícia Bastos,1032
Patty Ascher,1033
Pau Brasil,1034
Pau-Brasil O Samba e Suas Origens,1035
Paul Desmond,1036
Paula Lima,1037
Paula Morelenbaum,1038
Paula Toller,1039
Paulinho Da Viola,1040
Paulinho Moska,1041
Paulinho Nogueira,1042
Paulinho Pedra Azul,1043
Paulinho Pedra Azul E Diana Pequeno,1044
Paulo Bellinati,1045
Paulo Cesar Pinheiro,1046
Paulo Diniz,1047
Paulo Freire,1048
Paulo Jobim,1049
Paulo Moura,1050
Paulo Moura & Raphael Rabello,1051
Paulo Ricardo,1052
Paulo Sérgio,1053
Paulo Sérgio Santos,1054
Pedrinho Da Flor,1055
Pedrinho Mattar,1056
Pedrinho Mattar Trio,1057
Pedro Bento & Zé Da Estrada,1058
Pedro Luis E A Parede,1059
Pedro Luís,1060
Pedro Mariano,1061
Pedro Miranda,1062
Pedro Morais,1063
Pedro Ortaça,1064
Peixelétrico,1065
Pena Branca,1066
Pena Branca E Xavantinho,1067
Penha Pinheiro,1068
Peninha,1069
Pepeu Gomes,1070
Per-Olov Kindgren,1071
Pery Ribeiro,1072
Peão Carreiro e Zé Paulo,1073
Phil Woods,1074
Phillip Long,1075
Pholhas,1076
Picassos Falsos,1077
Pinto Do Acordeon,1078
Pique Novo,1079
Pitanga em Pé de Amora,1080
Pixinguinha,1081
Plas Johnson,1082
Plebe Rude,1083
Plim,1084
Poncho Sanchez,1085
Premeditando O Breque,1086
Premê,1087
Prini Lorez,1088
Produto Nacional,1089
Projeto Artistas Reunidos,1090
Pélico,1091
Pública,1092
